,,,CHANDAULI,25.125695049999997,83.24946012689054,0.0
,,,CHITRAKOOT,25.21713895,81.10459272134409,10.3
,,,DEORIA,26.423991100000002,83.7638577758042,0.0
,,,FARRUKHABAD,27.43620025,79.48947783586553,8.2
,,,FATEHPUR,25.8348023,80.91545468512774,10.3
,,,GHAZIPUR,25.60348625,83.50758884009142,5.3
,,,GONDA,27.1103723,81.92389055909715,0.0
,,,GORAKHPUR,26.6677977,83.364233378331,0.0
,,,HARDOI,27.336997750000002,80.09982319183257,26.5
,,,JAUNPUR,25.7967065,82.4888992436659,0.0
,,,KANNAUJ,26.9986675,79.69279463324783,31.5
,,,KANPUR CITY,26.4551032,80.3512287,7.4
,,,KANPUR DEHAT,26.45856395,79.85480520543226,11.8
,,,KAUSHAMBI,25.5342456,81.44935673966953,0.0
,,,KHERI,28.116667,80.716667,0.5
,,,KUSHI NAGAR,12.9991596,77.5698374,0.0
,,,LUCKNOW,26.8381,80.9346001,5.9
,,,MAHARAJGANJ,27.09360245,83.56606806432684,7.6
,,,MAU,26.03909045,83.49858462133619,0.5
,,,MIRZAPUR,24.9316896,82.62801628419575,0.0
,,,PRATAPGARH,25.75,81.75,0.0
,,,PRAYAGRAJ,25.4381302,81.8338005,0.2
,,,RAE BAREILLY,26.25019525,81.3809567121909,0.0
,,,SANT KABIR NAGAR,26.755082,83.03985451976092,0.0
,,,SHRAWASTI NAGAR,19.1558325,72.8403354,0.0
,,,SIDDHARTH NAGAR,16.70376055,74.22322341987822,0.3
,,,SITAPUR,27.502674749999997,80.833513937751,7.3
,,,SONBHADRA,24.4148159,83.0637516718631,0.2
,,,SULTANPUR,26.260473150000003,82.23805321467546,0.0
,,,UNNAO,26.5673264,80.61981926788883,26.0
,,,VARANASI,25.3356491,83.0076292,0.0
,,,AGRA,27.1752554,78.0098161,5.6
,,,ALIGARH,27.8761073,78.13581531245276,0.3
,,,AMROHA,28.90662,78.4707309,0.0
,,,AURAIYA,26.65582145,79.51607566959635,88.9
,,,BADAUN,28.0649367,79.04383198989238,0.0
,,,BAGHPAT,28.97024845,77.3341671760283,0.0
,,,BAREILLY,28.45823445,79.40474517998476,0.0
,,,BIJNOR,29.4074203,78.48214063370122,0.0
,,,BULANDSHAHAR,28.5246712,77.5996529,0.0
,,,ETAH,27.5550357,78.59922214449577,0.0
,,,ETAWAH,26.715562900000002,79.09170983360895,24.0
,,,FIROZABAD,27.178397150000002,78.38936471833091,0.0
,,,GAUTAM BUDDHA NAGAR,28.3695198,77.59708927492271,0.0
,,,GHAZIABAD,28.7678881,77.46066723508514,0.0
,,,HAMIRPUR,25.75,80.0,163.2
,,,HAPUR,28.739459150000002,77.83517038273197,0.0
,,,HATHRAS,27.5724324,78.11162088731544,0.0
,,,JALAUN,26.104863299999998,79.39191362484078,21.6
,,,JHANSI,25.529855,78.65278023546288,0.5
,,,KASGANJ,27.88422635,78.63387553623119,0.0
,,,LALITPUR,24.6999688,78.51861997577222,0.0
,,,MAHOBA,25.36159385,79.70601096636403,0.0
,,,MAINPURI,27.20930715,79.06253691568566,2.3
,,,MATHURA,27.633333,77.583333,0.0
,,,MEERUT,29.0018557,77.76796714992041,0.0
,,,MORADABAD,28.879655300000003,78.80953353954959,0.0
,,,MUZAFFARNAGAR,29.44969785,77.74293325807088,1.0
,,,PILIBHIT,28.4947158,80.1076121626605,0.0
,,,RAMPUR,28.7934728,79.18458064228349,0.0
